Index,InputSize,FLOSS,PermNet,OPMCC,SimplePermNet
0,10,0.0318756103515625,0.1906585693359375,5.937774658203125,2.1454925537109375
1,12,0.1256256103515625,0.7531585693359375,23.750274658203125,10.355697631835938
2,14,0.5006256103515625,3.0031585693359375,133.00027465820312,48.80027770996094
3,16,2.0006256103515625,12.003158569335938,532.0005493164062,225.05735778808594
4,18,8.000625610351562,48.00315856933594,2736.0016479492188,1020.0644378662109
5,20,32.00062561035156,192.00315856933594,10944.006042480469,4560.071517944336
